,timestamp,x,y,z,q_x,q_y,q_z,q_w
0,0000,2,0.0,1.0471975511965976,0.5,0.4999999999999999,0.5,0.5000000000000001
1,0001,2,0.19634954084936207,1.2004211318046816,0.5,0.4999999999999999,0.5,0.5000000000000001
2,0002,2,0.39269908169872414,1.347756416138771,0.5,0.4999999999999999,0.5,0.5000000000000001
3,0003,2,0.5890486225480862,1.4835413918484857,0.5,0.4999999999999999,0.5,0.5000000000000001
4,0004,2,0.7853981633974483,1.6025579184663934,0.5,0.4999999999999999,0.5,0.5000000000000001
5,0005,2,0.9817477042468103,1.700232257619805,0.5,0.4999999999999999,0.5,0.5000000000000001
6,0006,2,1.1780972450961724,1.7728108392314554,0.5,0.4999999999999999,0.5,0.5000000000000001
7,0007,2,1.3744467859455345,1.8175045091125461,0.5,0.4999999999999999,0.5,0.5000000000000001
8,0008,2,1.5707963267948966,1.832595714594046,0.5,0.4999999999999999,0.5,0.5000000000000001
9,0009,2,1.7671458676442586,1.8175045091125461,0.5,0.4999999999999999,0.5,0.5000000000000001
10,0010,2,1.9634954084936207,1.7728108392314554,0.5,0.4999999999999999,0.5,0.5000000000000001
11,0011,2,2.1598449493429825,1.7002322576198052,0.5,0.4999999999999999,0.5,0.5000000000000001
12,0012,2,2.356194490192345,1.6025579184663934,0.5,0.4999999999999999,0.5,0.5000000000000001
13,0013,2,2.552544031041707,1.4835413918484857,0.5,0.4999999999999999,0.5,0.5000000000000001
14,0014,2,2.748893571891069,1.347756416138771,0.5,0.4999999999999999,0.5,0.5000000000000001
15,0015,2,2.945243112740431,1.2004211318046818,0.5,0.4999999999999999,0.5,0.5000000000000001
16,0016,2,3.141592653589793,1.0471975511965979,0.5,0.4999999999999999,0.5,0.5000000000000001
17,0017,2,3.3379421944391554,0.8939739705885137,0.5,0.4999999999999999,0.5,0.5000000000000001
18,0018,2,3.5342917352885173,0.7466386862544246,0.5,0.4999999999999999,0.5,0.5000000000000001
19,0019,2,3.730641276137879,0.6108537105447099,0.5,0.4999999999999999,0.5,0.5000000000000001
20,0020,2,3.9269908169872414,0.4918371839268019,0.5,0.4999999999999999,0.5,0.5000000000000001
21,0021,2,4.123340357836604,0.3941628447733903,0.5,0.4999999999999999,0.5,0.5000000000000001
22,0022,2,4.319689898685965,0.3215842631617401,0.5,0.4999999999999999,0.5,0.5000000000000001
23,0023,2,4.516039439535327,0.27689059328064936,0.5,0.4999999999999999,0.5,0.5000000000000001
24,0024,2,4.71238898038469,0.26179938779914935,0.5,0.4999999999999999,0.5,0.5000000000000001
25,0025,2,4.908738521234052,0.27689059328064913,0.5,0.4999999999999999,0.5,0.5000000000000001
26,0026,2,5.105088062083414,0.3215842631617401,0.5,0.4999999999999999,0.5,0.5000000000000001
27,0027,2,5.301437602932776,0.3941628447733901,0.5,0.4999999999999999,0.5,0.5000000000000001
28,0028,2,5.497787143782138,0.4918371839268018,0.5,0.4999999999999999,0.5,0.5000000000000001
29,0029,2,5.6941366846315,0.6108537105447098,0.5,0.4999999999999999,0.5,0.5000000000000001
30,0030,2,5.890486225480862,0.7466386862544241,0.5,0.4999999999999999,0.5,0.5000000000000001
31,0031,2,6.086835766330224,0.8939739705885135,0.5,0.4999999999999999,0.5,0.5000000000000001
32,0032,2,6.283185307179586,1.0471975511965974,0.5,0.4999999999999999,0.5,0.5000000000000001
33,0033,2,6.4795348480289485,1.2004211318046816,0.5,0.4999999999999999,0.5,0.5000000000000001
34,0034,2,6.675884388878311,1.347756416138771,0.5,0.4999999999999999,0.5,0.5000000000000001
35,0035,2,6.872233929727672,1.4835413918484854,0.5,0.4999999999999999,0.5,0.5000000000000001
36,0036,2,7.0685834705770345,1.6025579184663934,0.5,0.4999999999999999,0.5,0.5000000000000001
37,0037,2,7.264933011426397,1.700232257619805,0.5,0.4999999999999999,0.5,0.5000000000000001
38,0038,2,7.461282552275758,1.7728108392314552,0.5,0.4999999999999999,0.5,0.5000000000000001
39,0039,2,7.6576320931251205,1.8175045091125461,0.5,0.4999999999999999,0.5,0.5000000000000001
40,0040,2,7.853981633974483,1.832595714594046,0.5,0.4999999999999999,0.5,0.5000000000000001
41,0041,2,8.050331174823844,1.8175045091125464,0.5,0.4999999999999999,0.5,0.5000000000000001
42,0042,2,8.246680715673207,1.7728108392314554,0.5,0.4999999999999999,0.5,0.5000000000000001
43,0043,2,8.443030256522569,1.7002322576198055,0.5,0.4999999999999999,0.5,0.5000000000000001
44,0044,2,8.63937979737193,1.602557918466394,0.5,0.4999999999999999,0.5,0.5000000000000001
45,0045,2,8.835729338221293,1.4835413918484857,0.5,0.4999999999999999,0.5,0.5000000000000001
46,0046,2,9.032078879070655,1.3477564161387714,0.5,0.4999999999999999,0.5,0.5000000000000001
47,0047,2,9.228428419920018,1.2004211318046814,0.5,0.4999999999999999,0.5,0.5000000000000001
