,timestamp,x,y,z,q_x,q_y,q_z,q_w
0,0000,-1.5707963267948966,-2,0.2617993877991494,0.7071067811865475,0.0,0.0,0.7071067811865476
1,0001,-1.5729328193465948,-2,0.261869404359208,0.7071067811865475,0.0,0.0,0.7071067811865476
2,0002,-1.579278275024173,-2,0.262357722633545,0.7071067811865475,0.0,0.0,0.7071067811865476
3,0003,-1.5896418409424837,-2,0.2636736907159411,0.7071067811865475,0.0,0.0,0.7071067811865476
4,0004,-1.6037094511917456,-2,0.2662089103504098,0.7071067811865475,0.0,0.0,0.7071067811865476
5,0005,-1.6210497861443847,-2,0.27032876319855004,0.7071067811865475,0.0,0.0,0.7071067811865476
6,0006,-1.6411224687129096,-2,0.2763644086850574,0.7071067811865475,0.0,0.0,0.7071067811865476
7,0007,-1.6632883538232246,-2,0.28460539783584127,0.7071067811865475,0.0,0.0,0.7071067811865476
8,0008,-1.6868217305793352,-2,0.2952930368530397,0.7071067811865475,0.0,0.0,0.7071067811865476
9,0009,-1.7109242229148969,-2,0.3086146211811288,0.7071067811865475,0.0,0.0,0.7071067811865476
10,0010,-1.7347401445348714,-2,0.32469864573124263,0.7071067811865475,0.0,0.0,0.7071067811865476
11,0011,-1.7573730381638482,-2,0.34361108000573126,0.7071067811865475,0.0,0.0,0.7071067811865476
12,0012,-1.777903107981444,-2,0.36535277839242314,0.7071067811865475,0.0,0.0,0.7071067811865476
13,0013,-1.7954052380049912,-2,0.3898580761951854,0.7071067811865475,0.0,0.0,0.7071067811865476
14,0014,-1.8089672783548776,-2,0.4169946013724999,0.7071067811865475,0.0,0.0,0.7071067811865476
15,0015,-1.8177082759970435,-2,0.44656431082260023,0.7071067811865475,0.0,0.0,0.7071067811865476
16,0016,-1.8207963267948966,-2,0.478305738745259,0.7071067811865475,0.0,0.0,0.7071067811865476
17,0017,-1.817465731518258,-2,0.5118974234926846,0.7071067811865475,0.0,0.0,0.7071067811865476
18,0018,-1.8070331497532601,-2,0.5469624587581559,0.7071067811865475,0.0,0.0,0.7071067811865476
19,0019,-1.7889124622436758,-2,0.5830740952945219,0.7071067811865475,0.0,0.0,0.7071067811865476
20,0020,-1.7626280737896367,-2,0.6197623009436835,0.7071067811865475,0.0,0.0,0.7071067811865476
21,0021,-1.7278264150666682,-2,0.6565211699094922,0.7071067811865475,0.0,0.0,0.7071067811865476
22,0022,-1.6842854321594825,-2,0.6928170572104244,0.7071067811865475,0.0,0.0,0.7071067811865476
23,0023,-1.631921886711945,-2,0.7280973013634382,0.7071067811865475,0.0,0.0,0.7071067811865476
24,0024,-1.5707963267948966,-2,0.7617993877991494,0.7071067811865475,0.0,0.0,0.7071067811865476
25,0025,-1.501115628251659,-2,0.793360397473464,0.7071067811865475,0.0,0.0,0.7071067811865476
26,0026,-1.4232330477193793,-2,0.8222265797616848,0.7071067811865475,0.0,0.0,0.7071067811865476
27,0027,-1.337645771034412,-2,0.847862886092037,0.7071067811865475,0.0,0.0,0.7071067811865476
28,0028,-1.2449899835845952,-2,0.8697623009436835,0.7071067811865475,0.0,0.0,0.7071067811865476
29,0029,-1.1460335316373529,-2,0.8874548097988824,0.7071067811865475,0.0,0.0,0.7071067811865476
30,0030,-1.041666285023081,-2,0.9005158493514296,0.7071067811865475,0.0,0.0,0.7071067811865476
31,0031,-0.9328883510802559,-2,0.9085740936383022,0.7071067811865475,0.0,0.0,0.7071067811865476
32,0032,-0.820796326794897,-2,0.9113184406374784,0.7071067811865475,0.0,0.0,0.7071067811865476
33,0033,-0.7065678099578397,-2,0.9085040770782438,0.7071067811865475,0.0,0.0,0.7071067811865476
34,0034,-0.5914444203374369,-2,0.8999575145170342,0.7071067811865475,0.0,0.0,0.7071067811865476
35,0035,-0.4767136078048544,-2,0.8855805068820908,0.7071067811865475,0.0,0.0,0.7071067811865476
36,0036,-0.3636895456083491,-2,0.8653527783924231,0.7071067811865475,0.0,0.0,0.7071067811865476
37,0037,-0.2536934232058936,-2,0.8393335106926365,0.7071067811865475,0.0,0.0,0.7071067811865476
38,0038,-0.14803346395240147,-2,0.807661558875777,0.7071067811865475,0.0,0.0,0.7071067811865476
39,0039,-0.04798499830980707,-2,0.7705543874367724,0.7071067811865475,0.0,0.0,0.7071067811865476
40,0040,0.045229076989541595,-2,0.7283057387452594,0.7071067811865475,0.0,0.0,0.7071067811865476
41,0041,0.1304571292421517,-2,0.6812820679814593,0.7071067811865475,0.0,0.0,0.7071067811865476
42,0042,0.2066365963096639,-2,0.6299177992783314,0.7071067811865475,0.0,0.0,0.7071067811865476
43,0043,0.2728104728458265,-2,0.5747094777029105,0.7071067811865475,0.0,0.0,0.7071067811865476
44,0044,0.32814220138639083,-2,0.51620891035041,0.7071067811865475,0.0,0.0,0.7071067811865476
45,0045,0.37192871986397713,-2,0.4550154068984863,0.7071067811865475,0.0,0.0,0.7071067811865476
46,0046,0.40361144772344804,-2,0.39176724518480577,0.7071067811865475,0.0,0.0,0.7071067811865476
47,0047,0.42278502713061217,-2,0.32713250046923437,0.7071067811865475,0.0,0.0,0.7071067811865476
